"id","type_id","topic_id","text","referencedTopic_id"
46850001,1,46850,Lecturer I in Chemistry,
46851001,1,46851,Lecturer in Internal Medicine,
46852001,1,46852,Lecturer in Pediatrics and Communicable Diseases,
46853001,1,46853,Lecturer in Anesthesiology,
46854001,1,46854,Lecturer in Music (Composition),
40651004,4,40651,University of Michigan Health System,47755
56675001,4,56675,,48583
46855001,1,46855,Lecturer in Health Services Management and Policy,
46901001,1,46901,Lecturer in Physical Medicine and Rehabilitation,
46902001,1,46902,"Lecturer I in English Language and Literature, March 1995, 270",
46903001,1,46903,Lecturer I in English Language and Literature,
46904001,1,46904,Lecturer II in Communication,
46905001,1,46905,Lecturer in Psychiatry,
46912001,1,46912,Professor of Human Genetics with tenure and Professor of Internal Medicine without tenure,
46944001,1,46944,Professor of Music (Theory) with tenure,
46945001,1,46945,Lecturer in Asian Languages and Cultures,
46983001,1,46983,Assistant Professor of Management,
46984001,1,46984,Senior assosciate librarian,
46999001,1,46999,Professor of Economics at University of California at Berkley,
47000001,1,47000,Robert and Winifred Arms Professor of Arts and Humanities at Amherst College,
47029001,1,47029,Lecturer I in Classical Studies,
47030001,1,47030,Lecturer I in English Language and Literature,
47031001,1,47031,Lecturer I in English Language and Literature,
47032001,1,47032,Lecturer I in English Language and Literature,
47088001,1,47088,Lecturer III in French,
47089001,1,47089,Lecturer in Education,
47090001,1,47090,Clinical Assistant Professor of Law,
47091001,1,47091,Lecturer in Music (Vocal Arts),
46807001,3,46807,,47110
47201001,1,47201,Assistant Professor of Business Administration,
47202001,1,47202,Professor of Anthropology with tenure,
46515001,1,46515,Lecturer in Anesthesiology,
47204001,1,47204,Lecturer in Internal Medicine,
47205001,1,47205,Lecturer in Anesthesiology,
47206001,1,47206,Lecturer in Internal Medicine,
47207001,1,47207,Lecturer in Anesthesiology,
47208001,1,47208,Lecturer in Dermatology,
47209001,1,47209,Lecturer in Internal Medicine,
47210001,1,47210,Lecturer in Musical Theatre,
47211001,1,47211,Lecturer in Physical Therapy,
674001,4,674,,44530
726001,2,726,"volume 1981-84, for gifts",
996001,3,996,,1527
1008001,2,1008,"1923-29, 1939-42, 1960-63",
1161001,3,1161,,12562
1163001,3,1163,,12034
1164002,4,1164,,30091
1546023,4,1546,,41983
1546025,4,1546,,43590
1593001,1,1593,"Regent, 1848-1852",
1883001,1,1883,SEE:  urgery fund,
2191002,4,2191,,2177
2250005,4,2250,,32174
2689001,1,2689,SEE ALSO:  Chemical Laboratory Fund Deficiency s Steere Collection,
5367004,1,5367,indexed under Buildings or Building Committee from 1837-1917,
6681026,3,6681,,31809
6681036,3,6681,,40049
6694001,1,6694,SEE:  Central Michigan University,
8699002,1,8699,"withheld until University indebtedness paid, RP 1910-17, 1932-36, 1951-54",
9994018,4,9994,,9970
10003001,1,10003,Regent from 1837 to 1840,
10115001,3,10115,,42087
10121003,4,10121,,10135
11153001,1,11153,"Alumni Member of Athletic Board, RP 1906-17",
11847004,4,11847,,11850
11854001,4,11854,,23934
11996001,3,11996,,1877
12003002,4,12003,,12004
12034003,1,12034,also indexed in bound volumes under NonacaPersonnel from 1945-48,
12043001,4,12043,,36510
12172001,4,12172,,12177
12208001,3,12208,,32049
12219001,4,12219,,12220
12294003,1,12294,"reports, 1945-57, 1960-69",
40326002,1,40326,the following are on semester basis,
13096002,3,13096,,18309
13162001,1,13162,SEE ALSO:  Civil Defense and Disaster Training Center,
14596001,1,14596,"SEE ALSO:  ssistant Professor of Otorhinolaryngology, 1969-72, 643",
16271001,3,16271,,7829
17094001,1,17094,"House Director, RP volumes 1939-51",
18293002,4,18293,,27187
18298002,4,18298,,18299
18305002,4,18305,,18308
19216001,1,19216,"Assistant in Drawing, RP volumes 1886-01",
19649001,4,19649,,13940
19658001,1,19658,called Internal Medicine (only) from R.P. 1914-1917,
19857001,1,19857,"established in 1962, no RP ref.",
20663001,1,20663,Regent of the University 1864-1868,
20815001,4,20815,,20806
44543015,1,44543,"Samuel Denton, 1851-53, 1857-58",
27185001,1,27185,"called Serology Department, Wasserman Lab. or Serology Lab. from R.P., 1914-64",
28194001,3,28194,,28142
28396001,1,28396,Regent: 1958-1966,
29453001,4,29453,,29451
29491001,1,29491,Housing,
29680003,4,29680,,35875
29682006,1,29682,"for appropriations see R.P., 1837-70",
30600004,3,30600,,32179
30651001,1,30651,called Pathology (only) from R.P. 1837 to 1864,
32313001,3,32313,,18837
32334004,4,32334,,32328
32362004,2,32362,"1960-63, 1377",
32374001,3,32374,,31684
32379001,3,32379,,37621
32387002,1,32387,"transferred to University Publications Office when established, 12-1-60 no R.P. ref.",
33095061,1,33095,George Bradley 1858,
33095089,1,33095,James Eastman 1858,
33095106,1,33095,Joseph W. Brown 1839,
33095121,1,33095,Marvin Allen 1843,
33095136,1,33095,R. Perry Shorts 1930,
33095140,1,33095,Randolph Manning 1842,
33095152,1,33095,Samuel William Dexter 1840,
33095166,1,33095,William B. Cudlip 1964,
33095171,1,33095,William Upjohn 1852,
33726001,3,33726,,18087
34054001,4,34054,,34061
34088001,4,34088,,7513
34496002,4,34496,,34493
34528001,1,34528,department first mentioned in R.P. 1939-42,
37385003,1,37385,indexed under Sociology (only) from R.P. 1891-96,
37699001,1,37699,formerly called Project Funds,
39534001,4,39534,,31251
39753001,3,39753,,5911
39834001,4,39834,,7623
40043001,1,40043,Senator,
40219001,1,40219,appointed Regent: 1839-42,
40482001,3,40482,,40781
40543001,3,40543,,33294
40573001,1,40573,formerly called Council of Social Agencies,
42519005,1,42519,Western State Teachers College (formerly),
43119001,1,43119,Formerly Olive E. Williams,
43587002,1,43587,"established September 1, 1964 (no R.P. ref.)",
44553001,1,44553,SEE ALSO:  Student Loan Print Collection,
44553014,4,44553,,33114
44553017,4,44553,,38600
44553020,4,44553,,38629
44553023,4,44553,,38634
44553026,4,44553,,38647
44553030,4,44553,,38653
44553033,4,44553,,40100
2250004,4,2250,,11877
5711002,4,5711,,25667
6681011,3,6681,,18067
6681016,3,6681,,23033
6681018,3,6681,,23346
6681024,3,6681,,26619
6681031,3,6681,,34526
6681040,3,6681,,43587
9994014,4,9994,,9955
12034014,4,12034,,12044
15646002,4,15646,,1277
17460003,4,17460,,17463
17460007,4,17460,,17468
18052007,4,18052,,18047
18309009,4,18309,,18310
32308002,3,32308,,32306
32328002,4,32328,,32334
32328004,4,32328,,32375
32369002,4,32369,,32351
18055002,4,18055,,35392
18122002,4,18122,,18123
19152005,4,19152,,14879
19152007,4,19152,,37618
19610008,3,19610,,13259
19610011,3,19610,,17438
19610022,3,19610,,26816
30501002,3,30501,,36661
31770003,3,31770,,15647
32042005,4,32042,,32058
32042007,4,32042,,32060
41788014,4,41788,,41793
44543007,4,44543,,26642
47335001,1,47335,Lecturer in Radiology,
47336001,1,47336,Assistant Professor of Neurology,
47337001,1,47337,Lecturer in Obstetrics and Gynecology,
47338001,1,47338,Lecturer in Otorhinolaryngology,
47339001,1,47339,Lecturer in Obstetrics and Gynecology,
47340001,1,47340,Lecturer in Radiology,
63001,1,63,"Previously known as Abriola-Weber, Linda M.",
28754005,4,28754,School of Natural Resources and Environment,45580
40653001,4,40653,Clinical Delivery System,46998
40653002,4,40653,Michigan Health Corporation,46779
54800001,1,54800,Assistant Professor of Education at UM-Dearborn,
47519001,1,47519,Lecturer in Anesthesiology,
17301002,4,17301,,49211
1239001,4,1239,,1220
47520001,1,47520,Assistant Professor of Architecture and Urban Planning,
47521001,1,47521,Lecturer II in Mathematics,
47522001,1,47522,Lecturer in Internal Medicine,
47523001,1,47523,Lecturer in Anesthesiology,
47524001,1,47524,Lecturer in Ophthalmology,
44953001,1,44953,Lecturer in Dermatology,
47526001,1,47526,Associate Research Scientist,
47527001,1,47527,Associate Librarian at UM-Flint,
47528001,3,47528,Nichols Arboretum,29111
47562001,1,47562,"Lecturer in Family Practice, November 1995, 204",
47588001,1,47588,"Ihsan Ui Haq, Delux Leasing Company, Monroe Diagnostics Inc., and Certificate of Need applications",
47678001,1,47678,Lecturer I in Chemistry,
47679001,1,47679,Lecturer II in Communication Studies,
47680001,1,47680,Lecturer I in Chemistry,
47681001,1,47681,Lecturer in Anesthesiology,
47682001,1,47682,Clinical Assistant Profesor II of Law,
46954001,1,46954,The following Frederick G.L. Huetwell Professorships were established at the October 1995 ,
47746001,1,47746,Clinical Assistant Professor II of Law,
47747001,1,47747,Lecturer II in Political Science,
47748001,1,47748,Lecturer II in Sociology,
47749001,1,47749,Lecturer I in Asian Languages and Literatures,
47750001,1,47750,Assistant Professor of Romance Languages and Literatures,
47751001,1,47751,Lecturer I in Asian Languages and Literatures,
47752001,1,47752,Lecturer in Health Services and Management,
44934001,1,44934,Also see p. 330,
47785001,1,47785,Lecturer II in Germanic Languages and Literatures,
47786001,1,47786,Lecturer in English,
47823001,1,47823,Assistant Professor of Pre-19th Century Literature,
47283001,1,47283,Associate Professor of English with tenure and Associate Professor of Women's Studies without tenure,
47824001,1,47824,Clinical Assistant Professor II of Law,
47825001,1,47825,Lecturer II in Communication,
47827001,1,47827,Assistant Professor of Spanish Linguistics,
47828001,1,47828,Lecturer III in English,
47830001,1,47830,Lecturer II in Communication,
47831001,1,47831,Lecturer in English Language and Literature,
47832001,1,47832,Assistant Professor of Psychology,
47833001,1,47833,Assistant Professor of Mathematics,
47835001,1,47835,Lecturer in Nursing,
47836001,1,47836,Lecturer in Public Policy,
47837001,1,47837,Assistant Professor of Theatre at UM-Flint,
81001,4,81,,73
45148001,1,45148,Assistant Professor of English Language and Literature,
47541001,4,47541,,45747
81002,4,81,,80
47883001,4,47883,,43933
43933001,4,43933,,47883
53256001,4,53256,,47884
44930001,4,44930,Preston Robert Tisch Tennis Building,48256
46477001,4,46477,Tisch Hall,48255
4126001,1,4126,Chairs first Regents' Meeting as president in February 1997,
47885001,3,47885,,12505
47843001,4,47843,,8234
48073001,1,48073,Clinical Instructor II in Internal Medicine and Clinical Instructor II in Pediatrics and Communicable Diseases,
48074001,1,48074,Assistant Professor of French at UM-Dearborn,
48075001,1,48075,Assistant professor of architecture,
48076001,1,48076,Lecturer III in English and Director of English Composition Board,
48077001,1,48077,Lecturer III in Chemistry,
48078001,1,48078,Lecturer II in Anthropology,
48079001,1,48079,Lecturer II in Psychology,
48080001,1,48080,Lecturer I in English,
48081001,1,48081,Lecturer in Ophthalmology,
48082001,1,48082,Lecturer in Internal Medicine,
48083001,1,48083,Lecturer in Anesthesiology,
48084001,1,48084,Lecturer in Internal Medicine,
48085001,1,48085,Lecturer in Internal Medicine,
48086001,1,48086,Lecturer in Theatre and Drama,
48223001,1,48223,Associate professor of internal medicine,
48225001,1,48225,"Lecturer I in Film and Video Studies, November 1996, 142",
32270001,,32270,Title changed to Provost and Executive Vice President for Medical Affairs in September 1993,
48247001,1,48247,Lecturer in English at UM-Flint,
48248001,1,48248,Senior associate librarian,
48249001,1,48249,Associate Librarian,
48255001,1,48255,"Formerly known as Angell/Haven Connector, December 1996, 181",
48263001,1,48263,Student and president of Michigan Student Assembly,
48281001,1,48281,Assistant Professor of Afroamerican and African Studies and of History,
48282001,1,48282,Clinical Instructor II in Family Practice,
48283001,1,48283,Clinical Associate II in Surgery,
12503002,1,12503,Compensation policy,
48342001,1,48342,Instructor in Kinesiology,
48343001,1,48343,Lecturer in Anesthesiology,
48344001,1,48344,Assistant Professor of Education at UM-Flint,
48415001,1,48415,Clinical Associate II in Surgery,
48472001,1,48472,"Assistant Professor-Postdoctoral Scholar-Michigan Society of Fellows, June 1997, 386",
48475001,1,48475,Lecturer in English,
48476001,1,48476,Lecturer I in English Language and Literature,
48477001,1,48477,Lecturer III in English,
48478001,1,48478,Lecturer I in English,
53256002,4,53256,Hopwood v Texas,48486
48558001,1,48558,Professor of Social Work with tenure,
48559001,1,48559,Lecturer in Dentistry,
48560001,1,48560,Lecturer I in Chemistry,
48561001,1,48561,Lecturer in Radiology,
48562001,1,48562,Lecturer in Internal Medicine,
48563001,1,48563,Lecturer in Internal Medicine,
46941001,1,46941,Lecturer in Radiology,
48565001,1,48565,Lecturer in Internal Medicine,
48285001,1,48285,Lecturer in Electrical and Computer Engineering,
47044001,4,47044,Intellectual Properties,19633
1676002,4,1676,Motor Vehicles,28148
48573001,4,48573,,33373
32223005,4,32223,,28630
32223006,4,32223,,12060
32223007,4,32223,,40664
32223008,4,32223,,46637
35773003,4,35773,,23934
23934001,4,23934,,35773
32054001,4,32054,President,32042
26645001,4,26645,Medical Science Building I,
45747001,4,45747,,47541
48586001,3,48586,,40660
48587001,3,48587,,46778
1383002,3,1383,,47764
26816001,4,26816,,26815
48679001,1,48679,Lecturer in Spanish,
48833001,1,48833,"13213",
48939001,1,48939,Assistant Professor of Theatre and Drama,
48940001,1,48940,Associate Professor of Linguistics at UM-Flint,
49053001,1,49053,Assistant professor of mathematics,
49090001,1,49090,Assistant Professor of Neurobiology,
29680005,4,29680,,47567
40651002,1,40651,"Contains all items in the former category of ""University of Michigan Hospitals""",
42482002,1,42482,Different from building known as West Hall that was razed in the 1920s,
3977007,3,3977,Advisory Board on Intercollegiate Athletics (ABIA),
54289001,4,54289,Board in Control of Intercollegiate Athletics,
49917001,4,49917,,410
49917002,3,49917,,46433
49918001,4,49918,,40545
410001,4,410,,49917
40545001,4,40545,,49918
40545002,1,40545,Renamed Harold T. and Vivian B. Shapiro Undergraduate Library in October 1994,
49919001,3,49919,See Conflict of Interest Contracts,
49920001,3,49920,See Conflict of Interest Contracts,
49873001,3,49873,,1628
49652001,4,49652,Life Sciences Institute Building,
49984001,1,49984,See Biological Station,
29358003,4,29358,Pierpont Commons,50669
50669001,4,50669,North Campus Commons,29358
51314001,1,51314,Professor of Epidemiology with tenure,
47905001,1,47905,Formerly the Joe Alexander Professorship in Thoracic Surgery,
54289002,1,54289,Called Board in Control of Intercollegiate Athletics from R.P. 1936-2001,
3977006,1,3977,Name changed to Advisory Board on Intercollegiate Athletics (ABIA) in December 2001,
1550001,4,1550,Advisory Board on Intercollegiate Athletics (ABIA),
1551001,4,1551,Advisory Board on Intercollegiate Athletics (ABIA),
1552001,4,1552,Advisory Board on Intercollegiate Athletics (ABIA),
1553001,4,1553,Advisory Board on Intercollegiate Athletics (ABIA),
1555001,4,1555,Advisory Board on Intercollegiate Athletics (ABIA),
1556001,4,1556,Advisory Board on Intercollegiate Athletics (ABIA),
30429001,4,30429,Warner Lambert/Parke Davis ,
53989001,1,53989,formerly Angulo-Kinzler,
51304001,3,51304,Morris Wellman Faculty Development Assistant Professorship in Computer Science and Engineering,
29371001,1,29371,Named changed to School of Nursing Building in 1990 by Farris Womack,
53077001,4,53077,Residence Halls,
26645002,4,26645,Medical Science Building II,
53259001,4,53259,Athletic Department Academic Center,
53916001,1,53916,Previously called the Academic Success Center,
40650004,4,40650,"M-Care, Inc.",
27118001,1,27118,Originally known as Michigan Memorial Phoenix Laboratory,
55246001,3,55246,"M-Care, Inc.",
5661001,4,5661,,1975
1975002,4,1975,,5661
5661002,4,5661,Memorial for,5662
1975003,4,1975,,1974
55250001,4,55250,,28478
55251001,4,55251,This building houses the Kelsey Museum of Archaeology,21338
21338010,4,21338,,55251
53124001,1,53124,"Beg. in 2006, Family Housing referred to as Northwood Community Apartments",
44544005,2,44544,"Name changed to School of Music, Theatre & Dance effective 7/1/2006",
51250001,4,51250,,29856
55931001,1,55931,Name change effective 7/1/2006,
55294001,4,55294,,55612
55874001,4,55874,,55803
29856001,4,29856,,51250
56540001,1,56540,originally known as Memorial Stadium,
52487001,,52487,Also known as Patricia Y. Billingsley Gurin,
3528001,,3528,Also known as Patricia Y. Gurin,
53972001,1,53972,Formerly Rita Caruso,
49723001,4,49723,,51508
51508001,4,51508,,49723
56674001,1,56674,"Name changed to LS 13, Inc.",
57368001,4,57368,,56674
56674002,4,56674,,57368
44738001,1,44738,Renamed School of Kinesiology November 2008,
54295001,,54295,"see Davis, Alicia J.",
27144002,1,27144,Name changed to Central Student Government January 2012,
56687001,4,56687,"Trevor, Benjamin D.",
63199001,4,63199,"Konuk, Kader",
20815002,1,20815,"In Wikipedia: <a href=""https://en.wikipedia.org/wiki/Albert_Kahn_(architect)"" target=""_blank"">Albert Kahn (architect)</a>",
61444001,1,61444,Production,
50524001,4,50524,,59480
48869002,4,48869,Gabriella M. Scarlatta,
23462001,2,23462,Theresa M. Love,52769
60892001,4,60892,Vivek Singh,
52769001,4,52769,Changed name to Theresa M. Lee,23462
62355001,4,62355,A. Alfred Taubman Medical Library,
39229001,4,39229,A. Alfred Taubman Health Sciences Library,
56431001,4,56431,North Campus Research Complex (NCRC),
59478001,4,59478,,29367
67052001,1,67052,Lance E Sloan is the developer of the Regents' Proceedings Index web application.,
67052002,,67052,"This phrase is required for testing purposes.  Notes of the ""None"" type don't appear in the public UI.",
67052003,1,67052,Lance E Sloan is not actually mentioned in the Regents' Proceedings.,
27144001,4,27144,,38621
56431002,4,56431,"Parke, Davis and Company",
56772001,1,56772,formerly known as Vicki L. Ellingrod,
65094001,4,65094,"Ellis, Kimberley D.",
30580001,4,30580,Jacquelynne Eccles,
11508001,4,11508,Jacquelynne Parsons,
65770001,1,65770,"Also known as Ferguson-Wagstaffe, Priscilla A.",
59477001,4,59477,"Parke, Davis and Company",
59477002,4,59477,Warner Lambert/Parke Davis,
59477003,4,59477,Pfizer Corporation,
30429002,4,30429,Pfizer Corporation ,
30429003,4,30429,North Campus Research Complex (NCRC),
41863001,4,41863,North Campus Research Complex (NCRC),
41863003,4,41863,Pfizer Corporation ,
1974001,1,1974,"Middle initial ""M"" doesn't appear in text.  Other sources say his middle initial is ""A"".",
56431003,4,56431,Warner Lambert/Parke Davis,
67718001,4,67718,"Papalambros, Panos Y.",
41863002,4,41863,"Parke, Davis and Company ",
41475002,3,41475,,43792
